"mark","model","mileage","transmission","registration","fuel","power","location","price"
Land-Rover,Range Rover Velar,"45000",Automatic,"07/2021",Electric,"204",BE,62990
Land-Rover,Range Rover Evoque,"53225",Automatic,"08/2018",Diesel,"150",BE,36990
BMW,"420","34021",Automatic,"10/2021",Gasoline,"184",BE,48490
Volkswagen,Touran,"74431",Manual,"08/2018",Diesel,"116",BE,21990
Audi,A1,"9820",Automatic,"12/2021",Gasoline,"150",BE,28990
Audi,Q8,"14211",Automatic,"05/2022",Diesel,"286",BE,85990
Audi,A5,"6773",Automatic,"10/2021",Gasoline,"265",BE,46990
Audi,A3,"9882",Automatic,"02/2021",Electric,"150",BE,36990
Volkswagen,Golf,"10",Manual,"06/2023",Gasoline,"110",BE,28990
Audi,A1,"12922",Automatic,"08/2021",Gasoline,"110",BE,28990
Audi,Q5,"53611",Automatic,"06/2019",Diesel,"190",BE,36990
Volkswagen,Caddy,"19211",Manual,"10/2021",Diesel,"102",BE,23990
Mercedes-Benz,GLA 250,"99311",Automatic,"01/2021",Electric,"160",BE,36990
Mercedes-Benz,GLE 300,"28421",Automatic,"12/2020",Diesel,"245",BE,68990
BMW,"430","78422",Automatic,"10/2018",Gasoline,"252",BE,30990
Mercedes-Benz,A 180,"58211",Automatic,"01/2020",Diesel,"116",BE,33990
BMW,"418","95000",Manual,"11/2017",Diesel,"136",BE,26990
Land-Rover,Range Rover Sport,"177202",Automatic,"12/2014",Diesel,"292",BE,27990
BMW,M3,"36812",Automatic,"01/2016",Gasoline,"431",BE,57333
Audi,TT,"42000",Automatic,"01/2017",Gasoline,"179",BE,31990
Mercedes-Benz,A 200,"42531",Automatic,"08/2018",Gasoline,"163",BE,31490
Audi,A3,"43211",Automatic,"10/2021",Diesel,"116",BE,36990
Mercedes-Benz,C 250,"121211",Automatic,"10/2016",Gasoline,"211",BE,24990
BMW,"320","59112",Automatic,"10/2019",Diesel,"190",BE,35950
Audi,A3,"35211",Manual,"01/2021",Diesel,"116",BE,28990
Mercedes-Benz,A 180,"23863",Automatic,"11/2019",Diesel,"116",BE,34990
Mercedes-Benz,GLA 180,"68124",Manual,"08/2019",Gasoline,"122",BE,25750
Volkswagen,Golf,"48121",Automatic,"08/2020",Diesel,"150",BE,21990
Mercedes-Benz,CLA 200,"92000",Manual,"05/2015",Diesel,"136",BE,19990
Audi,R8,"36241",Automatic,"01/2008",Gasoline,"420",BE,69990
Audi,A6,"189611",Automatic,"01/2016",Gasoline,"190",BE,21490
Renault,Scenic,"124100",Automatic,"10/2018",Diesel,"160",BE,15990
Audi,RS3,"5821",Automatic,"05/2022",Gasoline,"400",BE,69990
Audi,Q3,"65000",Automatic,"09/2015",Diesel,"150",BE,22990
Volkswagen,Polo,"145422",Manual,"11/2014",Gasoline,"75",BE,8490
Mercedes-Benz,B 200,"112181",Manual,"11/2016",Diesel,"136",BE,16490
Audi,A3,"10000",Automatic,"01/2021",Diesel,"150",BE,39990
Mercedes-Benz,A 180,"29000",Manual,"10/2020",Gasoline,"136",BE,31490
Suzuki,SX4 S-Cross,"138421",Manual,"08/2014",Diesel,"120",BE,9990
Audi,Q3,"58621",Automatic,"08/2021",Diesel,"116",BE,42490
Mercedes-Benz,B 180,"88365",Automatic,"10/2019",Diesel,"116",BE,28490
SEAT,Leon,"27322",Manual,"11/2022",Gasoline,"131",BE,23490
Skoda,Scala,"58325",Automatic,"01/2021",Diesel,"116",BE,19990
Volkswagen,Polo GTI,"10",Automatic,"03/2023",Gasoline,"207",BE,35990
Audi,A5,"48266",Automatic,"03/2020",Diesel,"163",BE,43990
Volkswagen,Golf,"34614",Manual,"08/2020",Gasoline,"131",BE,23990
Mercedes-Benz,A 35 AMG,"14688",Automatic,"04/2020",Gasoline,"306",BE,49990
Audi,A3,"68828",Automatic,"10/2021",Diesel,"116",BE,31490
Audi,A3,"17822",Manual,"12/2020",Electric,"150",BE,32990
Mercedes-Benz,C 200,"37823",Automatic,"11/2018",Gasoline,"184",BE,31490
Mercedes-Benz,E 200,"39817",Automatic,"07/2018",Gasoline,"184",BE,40890
Audi,Q3,"34101",Automatic,"07/2020",Gasoline,"230",BE,43990
Audi,A3,"64323",Automatic,"10/2021",Electric,"150",BE,31790
Porsche,Panamera,"34000",Automatic,"06/2018",Gasoline,"441",BE,89900
Volvo,XC40,"59933",Manual,"10/2018",Gasoline,"156",BE,23990
Skoda,Kamiq,"26846",Manual,"11/2020",CNG,"90",BE,17990
Audi,A3,"62311",Automatic,"07/2021",Diesel,"116",BE,31490
Mercedes-Benz,A 200,"1745",Automatic,"05/2021",Diesel,"150",BE,37990
Mercedes-Benz,CLA 180,"89503",Automatic,"10/2018",Diesel,"109",BE,22990
Audi,A7,"49811",Automatic,"05/2020",Diesel,"204",BE,55990
BMW,X1,"49812",Automatic,"11/2018",Gasoline,"190",BE,27490
Audi,RS4,"23857",Automatic,"01/2021",Gasoline,"450",BE,89990
MINI,Cooper S,"56121",Automatic,"06/2018",Gasoline,"163",BE,24990
BMW,"340","39871",Automatic,"04/2020",Gasoline,"374",BE,49990
Citroen,C4,"149812",Manual,"05/2012",Diesel,"92",BE,6490
Opel,Astra,"189421",Manual,"06/2015",Diesel,"136",BE,8690
Audi,A6,"89022",Automatic,"08/2019",Diesel,"204",BE,34990
Jeep,Wrangler,"9990",Automatic,"06/2018",Diesel,"200",BE,43990
Audi,Q5,"14800",Automatic,"06/2021",Diesel,"163",BE,48990
Audi,Q3,"94008",Automatic,"10/2019",Gasoline,"150",BE,31490
Audi,A1,"72000",Automatic,"11/2016",Gasoline,"125",BE,16990
Mercedes-Benz,A 180,"75000",Automatic,"04/2020",Diesel,"116",BE,29990
Peugeot,"308","10",Automatic,,Gasoline,"131",BE,36990
Mazda,CX-3,"38842",Automatic,"07/2021",Gasoline,"121",BE,23990
Renault,Laguna,"141322",Manual,"07/2015",Diesel,"150",BE,9490
Mercedes-Benz,C 180,"57031",Automatic,"10/2017",Diesel,"116",BE,25990
Volkswagen,Golf,"35004",Manual,"01/2019",Diesel,"116",BE,18450
Mercedes-Benz,A 200,"85502",Automatic,"04/2019",Gasoline,"163",BE,31990
Mercedes-Benz,CLA 250,"39825",Automatic,"11/2020",Electric,"160",BE,42990
Land-Rover,Discovery Sport,"74752",Automatic,"08/2020",Diesel,"150",BE,39990
Audi,Q2,"96000",Automatic,"01/2022",Diesel,"116",BE,29990
Mercedes-Benz,A 180,"73022",Automatic,"08/2019",Diesel,"116",BE,25990
Porsche,Targa,"74000",Manual,"04/1970",Gasoline,"125",BE,49990
Audi,A3,"17723",Manual,"07/2021",Gasoline,"150",BE,34490
BMW,"118","75000",Manual,"01/2017",Gasoline,"136",BE,17490
Audi,Q3,"39411",Automatic,"05/2022",Diesel,"150",BE,46990
Mercedes-Benz,A 250,"55000",Automatic,"10/2020",Electric,"160",BE,37990
Mercedes-Benz,C 63 AMG,"79372",Automatic,"11/2017",Gasoline,"510",BE,56990
Audi,A6,"45000",Automatic,"10/2021",Diesel,"204",BE,44000
Audi,A6,"52155",Automatic,"01/2019",Diesel,"204",BE,35990
Audi,A1,"119621",Automatic,"07/2016",Gasoline,"95",BE,14790
Maserati,Ghibli,"79882",Automatic,"10/2016",Gasoline,"411",BE,43990
Porsche,Macan,"95100",Automatic,"10/2018",Gasoline,"252",BE,42990
Mercedes-Benz,GLC 200,"113000",Automatic,"09/2020",Diesel,"163",BE,41990
Renault,Captur,"24986",Manual,"11/2018",Gasoline,"131",BE,17990
Volkswagen,Golf,"15000",Manual,"11/2020",Gasoline,"110",BE,26990
BMW,X2,"85901",Manual,"11/2018",Gasoline,"136",BE,26490
BMW,X2,"90000",Automatic,"01/2019",Gasoline,"136",BE,29990
Volkswagen,Golf,"33416",Manual,"01/2018",Diesel,"116",BE,17950
Mercedes-Benz,CLA 45 AMG,"65411",Automatic,"10/2015",Gasoline,"360",BE,34990
Opel,Corsa,"43323",Automatic,"11/2017",Gasoline,"90",BE,12490
Volkswagen,Golf,"58214",Manual,"08/2016",Gasoline,"110",BE,15750
Mercedes-Benz,GLA 180,"34022",Automatic,"04/2020",Gasoline,"122",BE,31990
Audi,Q5,"6821",Automatic,"01/2022",Electric,"265",BE,67990
Maserati,Levante,"99000",Automatic,"08/2017",Diesel,"275",BE,45990
SEAT,Ibiza,"18811",Manual,"06/2020",CNG,"90",BE,12990
Volkswagen,Beetle,"41665",Manual,"03/2018",Gasoline,"105",BE,24950
Volkswagen,Caddy,"195000",Automatic,"11/2011",Diesel,"140",BE,12990
Volkswagen,Sharan,"58111",Manual,"10/2019",Diesel,"116",BE,28990
Volkswagen,Golf GTE,"15629",Automatic,"01/2021",Electric,"150",BE,39990
Volkswagen,Tiguan,"28901",Automatic,"01/2021",Gasoline,"150",BE,39990
Abarth,"695","3695",Manual,"11/2021",Gasoline,"179",BE,29990
Audi,Q2,"69710",Automatic,"05/2021",Diesel,"116",BE,29990
Renault,Megane,"94313",Manual,"10/2019",Gasoline,"140",BE,15990
Ford,Focus,"68211",Manual,"10/2015",Gasoline,"101",BE,10950
Volkswagen,Polo,"77211",Automatic,"05/2018",Gasoline,"95",BE,17890
Volkswagen,Caddy,"33273",Manual,"08/2021",Diesel,"122",BE,27990
Porsche,Cayenne,"69012",Automatic,"11/2019",Gasoline,"340",BE,87990
Land-Rover,Range Rover Evoque,"63312",Automatic,"01/2020",Diesel,"150",BE,41490
Skoda,Fabia,"89700",Manual,"09/2017",Diesel,"75",BE,9990
DS-Automobiles,DS 3,"36816",Automatic,"12/2018",Gasoline,"110",BE,15990
Hyundai,iX20,"99888",Automatic,"12/2019",Gasoline,"125",BE,14490
Peugeot,"208","65000",Manual,"08/2018",Gasoline,"110",BE,12990
Audi,TT,"59000",Automatic,"06/2018",Gasoline,"230",BE,35450
Peugeot,"2008","49000",Manual,"10/2021",Gasoline,"131",BE,22990
Volkswagen,Polo,"42231",Manual,"10/2020",Diesel,"95",BE,18490
BMW,X2,"82312",Automatic,"08/2020",Gasoline,"136",BE,28990
Volkswagen,Touran,"98921",Automatic,"06/2018",Diesel,"116",BE,20990
Volkswagen,Tiguan,"82557",Manual,"12/2016",Diesel,"116",BE,20990
MINI,Cooper S Countryman,"74222",Manual,"10/2014",Gasoline,"184",BE,16490
Mercedes-Benz,GLA 180,"14000",Automatic,"01/2021",Diesel,"116",BE,44990
Audi,RS4,"39812",Automatic,"12/2020",Gasoline,"450",BE,86990
Land-Rover,Range Rover Velar,"45000",Automatic,"07/2021",Electric,"204",BE,62990
Volkswagen,Touran,"96482",Automatic,"10/2016",Gasoline,"150",BE,20990
SEAT,Ibiza,"29122",Manual,"05/2021",Gasoline,"95",BE,14990
Ford,B-Max,"122001",Manual,"11/2013",Diesel,"75",BE,6990
BMW,"116","38812",Automatic,"08/2021",Diesel,"116",BE,31490
Peugeot,"2008","29000",Manual,"10/2020",Gasoline,"101",BE,20990
Volkswagen,Golf GTE,"49811",Automatic,"05/2020",Electric,"150",BE,28990
Volkswagen,T-Roc,"79006",Manual,"05/2018",Gasoline,"116",BE,19900
MINI,Cooper D,"49124",Manual,"06/2020",Diesel,"116",BE,21490
Opel,Grandland X,"75000",Manual,"12/2018",Gasoline,"131",BE,17490
Toyota,iQ,"19861",Manual,"06/2010",Gasoline,"68",BE,8490
Mercedes-Benz,AMG GT,"77234",Automatic,"08/2019",Gasoline,"367",BE,88990
Volkswagen,T-Cross,"290",Manual,"12/2022",Gasoline,"95",BE,24490
Volkswagen,Golf GTE,"18901",Automatic,"01/2021",Electric,"150",BE,38900
Peugeot,"308","112000",Manual,"12/2015",Diesel,"120",BE,11990
Volkswagen,Polo,"48211",Manual,"01/2019",Gasoline,"95",BE,14950
Volkswagen,Polo,"2752",Manual,"01/2022",Gasoline,"80",BE,20990
Audi,Q3,"2000",Automatic,"04/2022",Electric,"150",BE,45990
Volkswagen,Polo,"81442",Manual,"10/2018",Gasoline,"75",BE,13490
Volkswagen,Golf,"10",Automatic,,Electric,"150",BE,36400
Land-Rover,Range Rover Evoque,"53225",Automatic,"08/2018",Diesel,"150",BE,36990
Mercedes-Benz,C 220,"116000",Automatic,"11/2020",Diesel,"194",BE,32990
BMW,"120","6000",Automatic,"08/2021",Gasoline,"178",BE,41990
Mercedes-Benz,GLC 200,"95072",Automatic,"01/2020",Diesel,"163",BE,44990
Volkswagen,Passat Variant,"39833",Automatic,"01/2020",Gasoline,"150",BE,28490
Volvo,V40,"53406",Manual,"03/2019",Gasoline,"122",BE,17490
Peugeot,"208","139512",Manual,"09/2013",Diesel,"68",BE,7790
Citroen,C4 Cactus,"74102",Manual,"10/2019",Diesel,"102",BE,14490
Mercedes-Benz,GLE 350,"160439",Automatic,"06/2016",Diesel,"258",BE,37490
Porsche,Macan,"12000",Automatic,"05/2022",Gasoline,"265",BE,74990
Renault,Megane,"55207",Manual,"01/2017",Gasoline,"132",BE,14250
Volkswagen,Polo,"10",Manual,,Gasoline,"95",BE,23990
Volkswagen,Touran,"68633",Manual,"10/2020",Diesel,"116",BE,25990
Volkswagen,Tiguan,"53253",Automatic,"05/2021",Diesel,"150",BE,37990
SEAT,Arona,"33210",Manual,"12/2020",CNG,"90",BE,16490
Skoda,Scala,"48000",Automatic,"12/2019",Diesel,"116",BE,19890
Skoda,Octavia,"16042",Manual,"07/2019",Gasoline,"116",BE,18990
Fiat,Punto,"108211",Manual,"09/2015",Gasoline,"68",BE,6450
Skoda,Scala,"21628",Manual,"11/2019",Gasoline,"95",BE,17990
Peugeot,"208","110537",Manual,"10/2018",Diesel,"75",BE,10990
BMW,"420","34021",Automatic,"10/2021",Gasoline,"184",BE,48490
Ford,Fiesta,"33491",Manual,"10/2020",Gasoline,"125",BE,16990
Fiat,"500","14934",Manual,"07/2021",Gasoline,"69",BE,13490
Fiat,"500X","18849",Manual,"04/2020",Gasoline,"116",BE,19990
Peugeot,"108","44634",Manual,"03/2018",Gasoline,"69",BE,9990
Renault,Arkana,"20",Automatic,"05/2022",Gasoline,"140",BE,31900
Volkswagen,Golf,"24911",Automatic,"11/2021",Diesel,"200",BE,37990
BMW,"116","13822",Automatic,"10/2021",Diesel,"116",BE,33990
Audi,Q2,"69812",Automatic,"08/2021",Diesel,"116",BE,29490
Toyota,Aygo,"69251",Manual,"11/2014",Gasoline,"69",BE,8990
Toyota,Aygo,"24361",Manual,"10/2018",Gasoline,"69",BE,10490
Opel,Karl,"400",Manual,"04/2019",Gasoline,"73",BE,11990
Skoda,Fabia,"59370",Manual,"11/2016",Gasoline,"60",BE,9990
Fiat,Panda,"33112",Manual,"05/2021",Gasoline,"69",BE,13790
Abarth,"595 Turismo","27000",Manual,"05/2019",Gasoline,"163",BE,19490
Abarth,"595","9900",Manual,"05/2022",Gasoline,"145",BE,21450
Suzuki,Swift,"17532",Manual,"11/2020",Electric,"83",BE,14950
Renault,Clio,"59023",Manual,"04/2020",Gasoline,"72",BE,12490
Renault,Clio,"29881",Manual,"05/2021",Gasoline,"67",BE,13490
Mercedes-Benz,CLA 200,"29850",Automatic,"07/2021",Diesel,"150",BE,40990
Volkswagen,Touran,"74431",Manual,"08/2018",Diesel,"116",BE,21990
Citroen,C3 Aircross,"6041",Automatic,"10/2022",Gasoline,"131",BE,23490
BMW,X1,"18000",Automatic,"07/2021",Electric,"125",BE,47490
SEAT,Ibiza,"63998",Manual,"06/2015",Gasoline,"69",BE,9490
Renault,Clio,"77250",Manual,"06/2020",Gasoline,"90",BE,12490
Ford,Fiesta,"93502",Manual,"09/2018",Gasoline,"86",BE,10990
Fiat,Panda,"49816",Manual,"09/2019",Gasoline,"69",BE,11490
Volkswagen,up!,"43722",Manual,"08/2021",Gasoline,"65",BE,12950
Suzuki,Swift,"33223",Manual,"07/2021",Electric,"83",BE,15490
Volkswagen,Golf GTE,"9518",Automatic,"05/2021",Electric,"150",BE,38950
Fiat,"500","24874",Manual,"05/2020",Electric,"69",BE,13990
Suzuki,Swift,"35212",Automatic,"10/2021",Electric,"83",BE,17790
Suzuki,Swift,"29102",Manual,"09/2021",Electric,"83",BE,15990
Toyota,Prius,"94405",Automatic,"10/2017",Electric,"99",BE,23990
Fiat,"500C","22812",Manual,"10/2020",Electric,"69",BE,15990
Fiat,"500e","10",Automatic,"05/2022",Electric,"118",BE,34990
Mercedes-Benz,A 200,"32500",Automatic,"01/2019",Gasoline,"163",BE,32990
Nissan,Qashqai,"249000",Manual,"01/2013",Diesel,"131",BE,6990
Mercedes-Benz,S 350,"275000",Automatic,"10/2015",Diesel,"258",BE,31990
Volkswagen,Eos,"170000",Manual,"04/2007",Diesel,"140",BE,3390
Audi,A1,"9820",Automatic,"12/2021",Gasoline,"150",BE,28990
SEAT,Ibiza,"18000",Manual,"06/2020",Gasoline,"90",BE,12990
Volkswagen,Caddy,"138211",Manual,"05/2015",Diesel,"140",BE,13990
Ford,Fiesta,"20000",Manual,"10/2019",Gasoline,"200",BE,21490
Mercedes-Benz,Sprinter,"26448",Automatic,"03/2021",Diesel,"170",BE,53990
Renault,Trafic,"98322",Manual,"08/2017",Diesel,"125",BE,16990
Chevrolet,Spark,"133000",Manual,"08/2010",Gasoline,"68",BE,1000
Land-Rover,Range Rover Evoque,"85000",Automatic,"07/2017",Diesel,"150",BE,22990
Nissan,GT-R,"28000",Automatic,"08/2018",Gasoline,"570",BE,79990
Citroen,Berlingo,"300000",Manual,"04/2009",Diesel,"75",BE,1500
Suzuki,Alto,"99000",Manual,"01/2006",Gasoline,"63",BE,990
Peugeot,"407","169000",Manual,"03/2006",Diesel,"136",BE,1500
Opel,Zafira,"228000",Manual,"02/2010",Diesel,"110",BE,1000
Jaguar,F-Type,"72400",Automatic,"08/2017",Gasoline,"551",DE,60885
Jaguar,XE,"20450",Automatic,"09/2022",Gasoline,"250",DE,38885
Jaguar,E-Pace,"19999",Automatic,"09/2022",Diesel,"163",DE,42885
Land-Rover,Range Rover Sport,"38872",Automatic,"12/2020",Gasoline,"575",DE,99485
Jaguar,F-Pace,"46178",Automatic,"02/2019",Diesel,"179",DE,32895
Land-Rover,Range Rover Evoque,"18000",Automatic,"10/2022",Electric,"309",DE,59990
Land-Rover,Discovery Sport,"58873",Automatic,"02/2019",Diesel,"241",DE,34250
Jaguar,F-Type,"35573",Automatic,"05/2019",Gasoline,"551",DE,74885
Land-Rover,Defender,"25",Automatic,,Diesel,"300",DE,102885
Land-Rover,Range Rover Velar,"3999",Automatic,"09/2023",Electric,"400",DE,101308
Jaguar,F-Type,"36610",Automatic,"08/2019",Gasoline,"340",DE,49585
Land-Rover,Discovery Sport,"21900",Automatic,"01/2022",Diesel,"204",DE,46785
Land-Rover,Discovery Sport,"16999",Automatic,"01/2022",Diesel,"204",DE,46785
Jaguar,F-Type,"29",Automatic,,Gasoline,"450",DE,118578
Mercedes-Benz,GLA 200,"50199",Manual,"04/2018",Gasoline,"156",BE,23490
Land-Rover,Range Rover Sport,"83900",Automatic,"08/2019",Electric,"404",DE,67885
Jaguar,XE,"25",Automatic,,Gasoline,"250",DE,69148
Land-Rover,Range Rover Evoque,"69428",Automatic,"10/2019",Diesel,"179",DE,40885
Land-Rover,Range Rover Sport,"79500",Automatic,"12/2019",Gasoline,"575",DE,91985
Jaguar,F-Pace,"5999",Automatic,"07/2023",Diesel,"300",DE,72995
Jaguar,XE,"20450",Automatic,"09/2022",Gasoline,"250",DE,38885
Jaguar,F-Pace,"523",Automatic,"02/2023",Gasoline,"551",DE,92890
Land-Rover,Discovery Sport,"26999",Automatic,"07/2022",Diesel,"163",DE,48885
Land-Rover,Range Rover Sport,"102149",Automatic,"07/2018",Diesel,"306",DE,46590
Land-Rover,Range Rover Velar,"6000",Automatic,"07/2023",Diesel,"300",DE,76485
Land-Rover,Discovery Sport,"25",Automatic,,Gasoline,"250",DE,75905
Land-Rover,Range Rover Evoque,"42096",Automatic,"10/2020",Gasoline,"249",DE,44885
Land-Rover,Discovery Sport,"87665",Automatic,"03/2018",Diesel,"179",DE,27495
Jaguar,I-Pace,"10",Automatic,,Electric,"400",DE,97370
Land-Rover,Discovery Sport,"40",Automatic,,Diesel,"204",DE,67529
Jaguar,F-Pace,"25",Automatic,,Gasoline,"551",DE,140719
Land-Rover,Defender,"25",Automatic,,Diesel,"200",DE,87924
Land-Rover,Defender,"29600",Automatic,"05/2022",Diesel,"249",DE,74590
Land-Rover,Discovery Sport,"21900",Automatic,"01/2022",Diesel,"204",DE,46785
Land-Rover,Range Rover Velar,"25",Automatic,,Gasoline,"400",DE,112353
Jaguar,F-Pace,"25",Automatic,,Gasoline,"555",DE,118448
Jaguar,E-Pace,"25",Automatic,,Diesel,"204",DE,64964
Jaguar,F-Pace,"25",Automatic,,Diesel,"300",DE,86469
Land-Rover,Discovery,"92145",Automatic,"04/2021",Diesel,"300",DE,64885
Jaguar,XF,"25",Automatic,,Diesel,"204",DE,73579
Jaguar,E-Pace,"19999",Automatic,"09/2022",Diesel,"163",DE,42885
Land-Rover,Range Rover Velar,"25",Automatic,,Diesel,"300",DE,98458
Land-Rover,Defender,"25",Automatic,,Diesel,"249",DE,87972
Land-Rover,Range Rover Evoque,"4999",Automatic,"12/2022",Gasoline,"200",DE,45785
Land-Rover,Range Rover,"9999",Automatic,"12/2022",Gasoline,"200",DE,45785
Land-Rover,Range Rover Evoque,"19999",Automatic,"10/2022",Electric,"309",DE,59990
Jaguar,I-Pace,"25",Automatic,,Electric,"400",DE,95503
Land-Rover,Defender,"6999",Automatic,"06/2023",Diesel,"300",DE,97885
Jaguar,F-Type,"24327",Automatic,"08/2019",Gasoline,"551",DE,69885
Land-Rover,Discovery Sport,"61396",Automatic,"10/2020",Diesel,"179",DE,37885
Land-Rover,Discovery Sport,"12999",Automatic,"06/2023",Diesel,"204",DE,55885
Volvo,XC60,"91409",Automatic,"01/2020",Gasoline,"190",BE,33490
Mercedes-Benz,C 200,"84811",Automatic,"07/2019",Diesel,"160",BE,25790
BMW,"318","123156",Automatic,"03/2019",Diesel,"136",BE,21790
Volvo,V60,"69597",Automatic,"09/2019",Diesel,"150",BE,22790
BMW,"530","61395",Automatic,"04/2019",Electric,"252",BE,29490
Mercedes-Benz,A 180,"41434",Automatic,"05/2020",Diesel,"116",BE,23990
Mercedes-Benz,A 180,"56822",Automatic,"06/2019",Diesel,"116",BE,19990
Volkswagen,Passat,"95641",Manual,"07/2018",Gasoline,"125",BE,16390
Mercedes-Benz,GLC 220,"70094",Automatic,"02/2018",Diesel,"170",BE,29990
Skoda,Karoq,"54762",Automatic,"03/2019",Gasoline,"150",BE,21890
Audi,A5,"70287",Automatic,"11/2019",Gasoline,"150",BE,27490
Skoda,Superb,"79310",Automatic,"07/2019",Diesel,"150",BE,20990
Audi,Q3,"48509",Automatic,"07/2019",Diesel,"190",BE,31990
Audi,Q5,"99552",Automatic,"01/2018",Diesel,"163",BE,26990
Polestar,"2","18124",Automatic,"04/2022",Electric,"231",BE,47990
Audi,A6,"108877",Automatic,"07/2018",Diesel,"136",BE,23890
Mercedes-Benz,CLA 180,"58184",Automatic,"10/2019",Diesel,"116",BE,25990
Volkswagen,T-Roc,"49910",Manual,"02/2019",Gasoline,"150",BE,20890
Audi,Q2,"56455",Manual,"08/2019",Gasoline,"116",BE,18790
Mercedes-Benz,C 200,"84811",Automatic,"07/2019",Diesel,"160",BE,25790
MG,ZS,"431",Automatic,"06/2023",Electric,"156",BE,34790
Audi,A3,"36064",Manual,"08/2019",Diesel,"116",BE,19990
Ford,Galaxy,"68156",Manual,"04/2018",Diesel,"150",BE,23490
Renault,Kadjar,"81731",Manual,"03/2019",Gasoline,"140",BE,15590
BMW,"116","28770",Manual,"05/2019",Diesel,"116",BE,18990
Fiat,"500","39817",Manual,"05/2018",Gasoline,"69",BE,11290
Renault,Clio,"24288",Manual,"01/2022",Gasoline,"90",BE,15490
Volkswagen,Tiguan,"101611",Automatic,"06/2019",Diesel,"150",BE,21990
Mercedes-Benz,C 160,"116149",Manual,"10/2019",Gasoline,"129",BE,18790
Mercedes-Benz,A 180,"54868",Automatic,"08/2019",Diesel,"116",BE,22490
Audi,A6,"119984",Automatic,"04/2019",Diesel,"163",BE,29990
Polestar,"2","60828",Automatic,"03/2021",Electric,"408",BE,44990
Mercedes-Benz,E 200,"101777",Automatic,"08/2019",Diesel,"160",BE,29490
Mercedes-Benz,C 180,"90364",Manual,"10/2019",Gasoline,"156",BE,21990
Audi,A5,"22101",Automatic,"07/2019",Gasoline,"190",BE,30990
Mercedes-Benz,GLA 180,"54831",Manual,"12/2017",Diesel,"109",BE,19990
Mercedes-Benz,CLA 180,"83442",Manual,"06/2018",Diesel,"109",BE,22490
Mercedes-Benz,GLA 200,"107181",Manual,"01/2018",Diesel,"136",BE,19990
BMW,X1,"23683",Automatic,"09/2019",Diesel,"136",BE,26990
BMW,"318","123156",Automatic,"03/2019",Diesel,"136",BE,21790
Volkswagen,Tiguan Allspace,"113817",Automatic,"09/2019",Diesel,"150",BE,24490
Volkswagen,Passat Variant,"124491",Automatic,"06/2019",Gasoline,"150",BE,17990
Audi,A5,"128107",Automatic,"05/2019",Electric,"190",BE,24990
BMW,"318","110037",Automatic,"02/2020",Diesel,"150",BE,24990
Audi,Q3,"67750",Manual,"10/2019",Gasoline,"150",BE,25990
Mercedes-Benz,CLA 180,"79707",Manual,"05/2018",Diesel,"109",BE,20190
BMW,"520","106520",Automatic,"10/2018",Gasoline,"163",BE,24990
BMW,"530","20839",Automatic,"05/2019",Electric,"252",BE,34990
Mercedes-Benz,A 180,"70402",Automatic,"09/2019",Diesel,"116",BE,22990
Volvo,XC40,"60117",Manual,"01/2020",Gasoline,"163",BE,25990
Volvo,V90,"85941",Automatic,"03/2019",Diesel,"150",BE,27290
Audi,A4,"27865",Automatic,"07/2019",Electric,"150",BE,26490
BMW,X3,"113697",Automatic,"06/2018",Diesel,"150",BE,28490
Mercedes-Benz,CLA 180,"74731",Automatic,"08/2019",Gasoline,"136",BE,25990
Audi,A5,"75697",Automatic,"12/2019",Gasoline,"150",BE,28490
Audi,A4,"35999",Manual,"06/2019",Gasoline,"150",BE,21490
Volkswagen,Sharan,"67221",Automatic,"07/2019",Diesel,"150",BE,29990
Volkswagen,Tiguan,"65753",Manual,"04/2019",Gasoline,"131",BE,22490
Volvo,V60,"69597",Automatic,"09/2019",Diesel,"150",BE,22790
Citroen,C3 Aircross,"81194",Manual,"07/2018",Diesel,"99",BE,11990
Volvo,XC40,"56160",Automatic,"06/2019",Gasoline,"163",BE,26990
Audi,Q3,"88400",Automatic,"06/2019",Gasoline,"150",BE,26490
Volvo,V40,"91792",Manual,"01/2019",Gasoline,"122",BE,14990
Mercedes-Benz,C 180,"25857",Automatic,"10/2021",Diesel,"122",BE,26990
Mercedes-Benz,CLA 180,"56997",Automatic,"01/2018",Diesel,"109",BE,19990
Volkswagen,T-Roc,"96077",Manual,"07/2019",Diesel,"116",BE,17890
